x,y,z
-0.132651,-0.163996,-0.118279
-0.125436,0.345837,0.836397
-0.282664,0.113549,-0.637134
0.06338,-0.399079,0.241393
-0.284554,0.869079,0.0147656
0.318946,0.109408,-0.530852
0.171926,-0.430796,-0.189775
-0.153014,-0.718438,-0.206269
0.227745,0.436812,0.505612
-0.539568,0.0986772,-0.0677589
-0.644099,0.546917,0.19968
0.0490499,0.0788754,-0.259024
0.197085,-0.224334,0.492595
0.336568,-0.447923,-0.330219
-0.0423331,-0.192839,0.825212
-0.102242,0.558441,0.492225
0.696982,0.116178,0.193705
-0.209683,0.00745555,-0.20915
-0.0259319,0.0834047,0.0465024
-0.19501,-0.0103532,0.675525
0.352951,-0.0630854,0.217313
0.0185539,0.254543,0.95507
0.0371428,-0.365174,-0.503135
-0.0779648,0.219923,-0.458393
-0.824933,-0.368417,0.0519288
0.028476,0.231599,0.455188
-0.364368,-0.335704,-0.0276193
-0.0672998,-0.829775,0.0665328
-0.220893,-0.197888,-0.11635
-0.398469,0.18746,0.0163799
0.390862,0.0101178,-0.629653
0.46839,-0.0869595,0.0752627
0.295416,0.205242,0.444168
0.10077,-0.310389,0.555661
0.0120104,-0.171409,0.0293979
0.164973,-0.210017,0.545994
-0.127293,-0.0904002,0.178921
-0.186881,0.14949,-0.0137571
0.0920217,-0.258819,-0.726198
-0.0731291,-0.129022,0.197073
0.155465,-0.0896566,-0.539305
0.498752,0.157993,0.871602
-0.737756,0.0882971,0.632937
-0.366638,-0.0575483,0.995878
0.073124,0.264629,-0.176477
0.157892,0.186662,0.222583
0.932952,0.0253421,0.140623
0.211872,-0.133837,-0.300813
0.00416172,-0.152138,1.03769
0.022722,0.550909,0.442966
-0.438026,-0.465533,0.42873
0.263059,0.270663,0.616408
0.0576587,-0.122749,0.497909
-0.274476,-0.637887,0.197704
0.281739,-0.457877,0.204111
-0.00979325,0.0368458,1.02634
-0.143247,0.151019,-0.0222684
-0.0583717,0.149739,-0.24348
-0.0822783,0.112007,-0.12793
0.215094,0.234253,-0.182405
-0.24306,-0.051924,-0.289701
0.125263,-0.266946,0.263728
-0.222156,0.455809,-0.193064
-0.535901,-0.663411,0.230514
0.279577,0.71521,-0.228173
0.108906,0.292382,0.271818
-0.146212,-0.107115,0.872854
0.648509,0.148153,0.270567
-0.0331162,0.0455851,0.141928
-0.060618,0.0616118,-0.243681
-0.400169,0.14312,0.83098
-0.434236,-0.341011,0.479432
-0.20943,0.0580055,1.0297
-0.0905868,-0.53084,0.0148565
0.711205,0.400045,-0.18705
0.129037,-0.0824583,-0.0332855
0.24652,0.124016,0.267802
0.286611,0.433508,-0.399229
0.0529592,0.542925,0.434984
0.295245,0.356515,-0.0113304
-0.522674,0.0137959,-0.201203
0.48625,0.676661,0.541797
0.0437337,-0.0793663,0.549375
0.0477538,0.00926203,0.269973
-0.346143,-0.482207,0.665609
-0.817698,-0.211511,-0.226153
0.149366,-0.152339,0.618849
-0.161334,0.260024,0.714124
-0.398157,-0.608564,-0.0650411
-0.0669533,0.403107,-0.441755
-0.0697795,-0.0851067,0.891795
0.495094,0.102299,0.58958
0.704853,-0.0306204,0.370689
-0.0226098,-0.208969,-0.429393
-0.113447,0.0738281,-0.0321394
-0.106056,0.776689,0.541888
0.422172,0.162324,0.876392
-0.285076,-0.273399,-0.471556
-0.116865,-0.315795,0.67129
-0.0167113,-0.47751,0.331248
0.168289,0.188503,0.147125
-0.360848,0.497311,-0.448705
-0.327944,0.382564,-0.0773058
0.00275598,-0.314355,0.805023
-0.185261,0.782362,0.668915
-0.096227,-0.135706,-0.287483
0.041343,-0.324169,0.148891
0.197107,0.19492,-0.403702
-0.0623471,0.0468991,-0.193154
-0.232396,-0.289157,-0.0655667
0.330594,-0.157768,0.429913
0.486337,-0.016758,-0.548713
-0.00677893,0.0664663,0.412572
0.0440267,0.0605265,0.302328
0.0728955,0.583455,0.374168
0.55148,0.0153769,0.477756
-0.110406,-0.522633,0.545555
-0.213984,0.372112,0.462528
-0.160137,0.133004,0.0135043
0.0254202,-0.0781967,1.07574
0.00723152,0.140644,0.0361193
-0.167018,-0.105754,0.735866
-0.144583,-0.0386466,0.0697482
0.161339,0.149479,0.517106
0.421598,-0.213759,0.0610061
-0.576252,0.406628,0.165251
-0.71107,-0.346634,0.503497
0.19943,0.0337283,0.829806
-0.291545,-0.223608,0.117028
-0.634737,0.429488,-0.212878
0.0426346,-0.624625,0.340191
-0.109436,-0.00682203,-0.132909
0.218907,0.078589,-0.455537
-0.211422,-0.248004,0.174023
-0.0265408,0.0541656,-0.00217278
-0.337808,0.112956,-0.479177
-0.452963,0.373606,-0.1921
-0.333316,-0.524279,-0.308559
0.145232,0.0949039,0.384297
0.137633,-0.131652,0.0598265
-0.366304,0.0586248,-0.205687
0.214642,0.0131426,0.616601
0.138937,0.134528,0.384535
0.149149,-0.306773,0.120591
-0.14408,0.323283,0.27781
-0.253259,-0.205229,0.691555
0.0190285,0.228184,-0.173273
0.182519,-0.313419,-0.108068
0.396885,-0.101899,0.784873
0.422888,0.0193762,-0.467982
0.230859,-0.246528,0.955741
-0.322997,-0.811688,0.296232
-0.248465,-0.119964,0.517204
0.0162758,-0.111129,-0.175728
0.0443918,-0.226712,0.720123
0.0079581,-0.0557192,-0.493078
0.141773,-0.122981,0.0409684
-0.289459,-0.47557,-0.428463
-0.35624,0.0636579,0.117339
-0.104883,0.231021,0.0906043
-0.0624038,-0.0102359,0.33184
0.487124,0.278158,0.590387
0.0255488,-0.382563,0.0352652
-0.140726,0.192315,0.17189
-0.31843,0.317297,0.260563
0.556099,-0.505359,0.207238
-0.178746,-0.182684,-0.0478194
0.340781,0.437216,0.898567
0.46928,0.133285,-0.532589
-0.0438087,0.811692,0.222798
-0.382635,-0.093908,-0.26711
-0.469064,-0.0458073,-0.338429
-0.367741,0.0309622,0.688782
0.235808,0.1987,-0.00760029
0.158468,-0.00504773,-0.442027
-0.333188,0.318328,0.817921
-0.272486,0.810169,0.203737
0.00201545,0.0528777,-0.295989
0.132939,0.189419,-0.569877
0.346819,-0.211971,0.601391
-0.250246,0.291117,-0.451334
-0.215908,0.670472,-0.155626
-0.222269,-0.0469371,0.17885
-0.118843,-0.721787,0.39237
-0.154061,-0.165398,0.168857
-0.487343,-0.642403,-0.243818
0.218399,-0.200578,-0.694719
0.189496,-0.225851,0.474146
-0.13667,-0.664559,0.0415222
-0.547807,-0.0554072,-0.122362
-0.0893606,-0.0240358,0.193081
-0.149502,-0.0159531,0.181059
0.0404913,0.213063,0.413039
-0.181978,0.34722,0.298718
-0.529162,-0.124657,0.326925
0.0341681,0.0649072,-0.608195
0.0264394,-0.166215,0.903947
-0.144251,-0.349175,0.701452
0.0444614,-0.0645662,0.12931
-0.248406,0.0322796,-0.631484
0.0407494,0.748,0.190843
-0.305449,0.0363846,-0.447919
-0.241605,-0.0272122,0.892389
-0.382041,-0.132045,0.65163
0.1182,0.00297906,-0.280547
0.110547,-0.0588117,0.113185
0.266967,0.293199,0.509043
0.041842,0.0131788,0.0613091
-0.0910241,0.137108,0.152245
0.119847,-0.0763888,1.07468
-0.0940997,0.196428,-0.6128
0.351621,0.0742527,0.795712
0.65393,0.156558,0.417851
-0.261391,-0.00152491,-0.0131122
-0.0849297,-0.208453,-0.693291
0.391466,-0.546562,-0.097198
-0.153015,-0.0498871,-0.179391
0.476989,0.326583,-0.370782
0.186925,-0.301006,-0.416804
-0.233131,0.00350391,0.105626
-0.0525292,-0.587993,-0.459075
-0.126951,-0.25923,-0.606753
-0.625012,-0.281329,0.396036
0.266925,0.207426,-0.582766
0.0834691,-0.047997,0.0278313
-0.1001,0.204015,0.828211
0.0863773,-0.180444,-0.0649434
-0.17528,-0.358378,0.859507
-0.768099,0.13029,0.298361
-0.167539,-0.0745721,-0.237681
-0.225078,0.406683,-0.380941
0.137165,-0.297032,0.7912
-0.368965,0.0915703,0.499176
0.0174462,-0.176883,0.622868
-0.388849,0.361747,0.528485
-0.206113,-0.334043,-0.353621
-0.111854,-0.216338,0.059344
0.510038,0.0179925,-0.546183
0.645926,-0.364607,0.143162
0.186546,-0.185916,0.143941
0.649864,-0.016049,0.620707
0.0321699,-0.201965,0.478715
0.52508,0.0294875,0.59079
-0.544564,-0.20162,0.623733
-0.166529,-0.652072,0.274932
-0.288354,0.483039,0.567838
-0.0472745,0.308044,0.512664
0.650032,0.170152,0.388346
-0.0430429,0.366657,-0.661337
0.117013,0.674428,-0.21528
-0.189549,0.156156,0.3144
-0.257141,-0.0579076,0.730608
0.233613,-0.175508,-0.524382
-0.0403247,0.0450802,0.0643269
-0.0127055,0.214504,0.729026
-0.135889,-0.00108684,0.190066
-0.143412,0.149875,0.391718
-0.121803,-0.0282133,-0.0710087
0.201009,-0.0262477,1.01682
-0.858875,-0.218631,0.422929
-0.399992,-0.665388,0.366251
0.643377,0.431066,0.566355
-0.206572,-0.123718,-0.45181
-0.159896,0.352316,-0.6988
0.744766,-0.441562,0.409199
-0.246632,0.294065,0.156658
0.329328,-0.534281,0.5439
0.402004,0.263113,-0.178702
0.801244,-0.404916,0.331164
0.557143,0.368601,-0.373463
0.0239473,0.122387,-0.0726893
-0.508644,-0.0817585,-0.467513
-0.110266,-0.138822,0.712378
0.124585,0.542081,0.124485
-0.455085,-0.278561,0.583651
-0.079494,-0.513274,0.755768
-0.0893404,0.0954656,0.762218
0.01926,0.143025,-0.0169844
0.157374,-0.782275,0.0452315
0.341708,-0.0860999,0.23284
0.0672584,-0.132454,0.276524
0.447629,-0.10538,-0.373342
0.362252,-0.39554,0.158294
-0.0521787,-0.164746,0.325977
-0.0451242,-0.0595512,-0.159418
0.274411,-0.57774,-0.105424
0.547204,-0.272583,0.335854
-0.0701777,-0.0238419,-0.00445875
0.110669,-0.203507,0.928441
0.0648253,0.238102,0.0942875
0.0595581,0.0605981,0.0717442
0.0278849,-0.778706,-0.0443444
-0.291542,0.816669,0.270391
-0.0288865,0.793352,-0.281733
-0.241943,-0.498358,0.218468
-0.15837,0.119345,0.310045
0.623133,0.0338314,0.393756
0.514768,0.379744,0.319678
-0.0485223,-0.746768,0.186245
-0.229293,-0.272481,-0.553762
-0.109177,0.218833,-0.117284
-0.00699469,0.208018,-0.176558
0.0177381,-0.197701,0.173659
0.165617,0.190197,0.355626
-0.363929,0.0573493,0.659286
-0.0304658,-0.218242,-0.725592
-0.41727,0.00409186,-0.652757
0.0462635,0.0251509,-0.0369634
-0.0287243,0.111085,0.152843
0.0327244,0.0125269,0.869227
0.0905812,0.327657,0.415122
-0.736834,0.241386,0.304036
-0.246413,-0.181517,-0.194608
0.266314,0.0274621,-0.410725
0.462557,0.334477,-0.561356
-0.332047,-0.060473,0.781491
-0.089239,0.549447,-0.0753331
-0.418751,-0.00213815,0.296037
-0.275659,-0.0861046,0.7342
-0.28491,-0.337632,-0.0727085
-0.506617,0.195348,0.193064
-0.00140942,-0.226611,-0.446744
0.0498379,-0.178941,-0.23127
0.410715,0.326159,0.367337
0.50907,0.45586,-0.225825
-0.215145,-0.167549,0.0618224
0.0220809,0.116441,0.328546
0.424489,0.458731,0.303344
-0.274134,-0.189612,0.148875
0.332198,0.316063,0.511314
0.204881,0.0693871,0.48895
0.623875,-0.111178,0.501773
-0.315461,-0.104701,0.821376
0.317247,-0.236407,0.162887
-0.284694,-0.146751,-0.0119853
-0.258286,0.140839,0.166855
0.322675,0.360543,0.78202
-0.068382,0.049645,0.366906
0.0515467,-0.119003,-0.323105
0.319713,-0.879226,0.124685
0.217451,-0.825774,0.137495
0.35579,0.329171,0.651954
0.0485978,0.640382,0.344833
-0.308872,-0.186964,-0.506485
-0.592545,-0.176034,0.561759
-0.260917,0.0356632,0.682442
0.00899178,0.0660199,-0.707596
-0.145792,0.776446,0.0159253
0.576985,-0.49324,0.297635
-0.607449,-0.024734,-0.321616
-0.0653981,-0.128047,0.0518336
-0.170915,0.102036,1.05044
0.782512,-0.17072,0.611101
-0.547304,-0.146484,-0.109009
0.129907,0.0931661,0.77993
-0.224955,-0.244282,0.190901
0.383712,0.243147,-0.614772
0.15331,0.221206,-0.405174
0.0472747,-0.287342,0.296215
0.104711,-0.0598428,-0.115853
-0.740571,-0.222008,0.202098
0.0182156,0.150713,0.225195
0.0364791,0.252587,0.233567
-0.116629,0.508129,0.115815
0.525733,-0.0777361,0.971459
0.271194,0.0707913,-0.62736
0.263213,-0.180417,0.20082
0.255669,0.070189,0.606088
0.137626,0.0144561,0.167617
-0.44566,0.0895294,-0.405237
-0.403813,0.393943,0.181744
-0.164181,0.778018,-0.123625
0.00996484,0.265209,-0.317701
0.686467,0.473041,-0.288888
-0.253224,-0.144412,-0.58218
0.357002,0.215718,-0.592217
-0.123069,-0.241662,0.562258
0.203128,-0.246745,-0.0995941
0.0428387,-0.500405,-0.280336
0.174371,0.0918676,0.217576
0.144552,-0.0974618,-0.122973
0.117831,0.093171,0.159496
-0.144308,-0.041751,0.12189
-0.330415,0.0272083,0.544222
-0.235048,-0.889332,0.27162
-0.528988,0.106408,0.789764
-0.663142,0.373291,0.474989
-0.425183,-0.127647,0.795983
0.387446,-0.139463,-0.642644
0.197365,0.0865615,0.166994
0.748351,-0.355632,0.419944
-0.0984025,-0.0422007,-0.052623
0.453662,0.296853,0.648943
-0.147023,0.518954,-0.319999
-0.359379,-0.0790159,0.402905
0.211573,0.165727,-0.273707
0.667033,0.0285965,0.444383
-0.211959,-0.489606,0.3886
-0.108779,-0.752548,0.625604
0.176618,0.239505,-0.705329
0.299003,-0.078901,0.026224
-0.273223,-0.217024,0.224666
-0.159305,0.190461,0.501126
0.0170426,-0.0715132,0.522592
0.116527,-0.089699,0.102602
-0.213953,0.496513,-0.406961
0.390592,0.739549,0.543677
0.665832,0.0524787,0.00811112
-0.0413735,-0.168276,0.374271
-0.0302399,-0.300751,0.0567972
0.199149,0.138733,0.263131
-0.0188137,0.280532,-0.39837
-0.145114,0.413185,-0.438336
0.0394739,0.126341,-0.029976
-0.186227,-0.0835561,0.292752
-0.492118,0.00128661,0.425959
0.132864,0.270644,0.243563
-0.14141,-0.536005,-0.266725
-0.216997,-0.136271,-0.577315
-0.168605,-0.612918,0.253136
0.34047,0.14224,-0.542564
-0.634889,-0.194036,-0.350946
0.215319,0.490638,0.258333
-0.176807,-0.241469,0.248725
0.0673656,0.0751826,0.0809378
0.0101153,-0.227355,-0.670645
-0.191641,0.240314,-0.521566
-0.203023,0.541153,0.8797
0.415389,0.433337,0.808438
0.0132197,0.245828,0.880565
0.153843,0.161535,0.189283
-0.352429,-0.537423,0.647288
-0.263892,-0.0658437,0.558338
-0.474294,-0.157254,-0.117803
-0.0915032,0.0481901,0.313313
0.463653,-0.18557,-0.46051
0.418293,-0.0180156,0.410413
0.299064,-0.0463104,-0.0822064
0.209928,0.0789496,0.155971
-0.0121116,-0.586328,0.108618
0.0971615,0.281198,-0.46269
-0.333686,0.196307,0.743573
-0.252546,-0.572984,-0.206639
-0.0578537,-0.165665,0.203682
0.317496,0.471293,0.831253
0.116418,-0.531814,0.448138
-0.518047,-0.35041,0.482436
0.209282,-0.158895,0.213186
0.448459,-0.181122,0.673026
0.113155,0.143528,0.156518
-0.144094,0.0778315,-0.37172
-0.00167187,0.302198,0.301571
-0.40301,0.208486,0.372625
-0.0229331,0.188917,-0.75326
-0.235953,0.28469,0.722534
-0.36015,-0.836417,0.170236
0.59126,-0.603422,0.435833
0.889661,-0.0962598,0.223755
-0.213637,-0.647401,0.0572762
-0.0179712,-0.206063,0.257006
0.417866,0.035942,0.0545693
-0.121447,0.0191499,0.588872
0.157303,-0.130223,0.717091
-0.128777,-0.0455121,-0.268302
-0.120916,0.755963,0.233469
0.0255442,0.0386937,0.0060269
-0.534159,0.202404,-0.148125
-0.260657,-0.151241,-0.353272
0.0255327,-0.276584,0.356235
0.0741824,0.333461,0.204778
0.0217599,0.379237,0.307869
-0.207065,-0.406128,-0.310027
-0.164334,0.0777216,0.328867
-0.0153017,-0.685412,-0.115551
0.0222709,0.333749,0.123279
-0.313176,0.4906,0.189177
0.133442,-0.125176,0.265454
0.0678438,-0.608253,0.0411113
-0.167798,-0.00620594,-0.0641334
-0.166581,0.333478,0.190344
0.390744,-0.647007,-0.309792
-0.0400007,0.391605,-0.573671
-0.0408845,-0.524564,0.370217
0.0640123,0.267772,0.36968
0.0580407,-0.341747,0.478032
-0.340482,-0.10075,0.310232
0.110683,0.701913,-0.10709
-0.541586,-0.71053,0.376128
0.00964273,-0.211143,-0.643848
0.2155,-0.546922,0.107365
-0.329658,0.068858,0.110013
-0.32806,-0.36095,0.659204
0.305602,-0.360739,0.0915448
0.443453,0.103895,0.678022
-0.385022,0.738966,0.28088
0.103373,-0.11018,0.151857
0.605164,0.0646711,-0.0485954
-0.358858,-0.345856,0.678148
-0.661415,-0.294115,0.397575
-0.600801,-0.175579,-0.188682
0.06858,-0.00449875,0.742157
0.580143,0.34574,-0.490755
-0.244252,-0.255937,-0.569687
-0.526775,-0.111225,0.831539
-0.0211219,-0.124711,-0.445361
-0.0826273,0.232379,0.507199
-0.468603,-0.127234,0.749652
-0.173998,-0.127821,-0.217982
-0.304705,-0.319883,0.166242
0.151402,0.129732,0.855679
0.4308,0.0184977,0.682115
-0.0546332,-0.262949,-0.631352
-0.177337,0.0897207,0.48755
-0.439613,0.201815,-0.635002
0.397407,0.0230643,0.794415
0.0570799,0.181941,-0.173139
-0.230475,-0.595578,0.31609
-0.330399,0.596245,0.268511
0.0198297,0.421378,0.05074
-0.585607,-0.132566,0.072943
-0.0786776,-0.166469,0.343466
-0.24885,0.169947,0.683524
-0.402586,-0.151062,0.806336
0.25458,-0.00957665,0.10351
-0.277634,0.27517,0.300792
-0.206471,-0.0186308,0.221315
0.188919,0.0769506,0.926274
0.208624,0.0661435,0.343853
-0.191126,-0.408032,-0.415484
0.268377,0.152673,-0.466759
-0.0498344,0.164555,0.207124
0.746731,0.205394,0.619489
-0.0791427,-0.221747,-0.318515
0.14382,0.170667,0.452374
-0.133594,0.0314577,-0.110066
-0.095034,-0.32488,0.0910421
-0.167598,0.14756,-0.314603
0.355632,0.33369,0.480295
0.165494,-0.00391608,-0.408055
0.543299,-0.183157,-0.383347
-0.184756,-0.114279,-0.180996
-0.262464,0.101573,0.0533159
0.0706232,0.202912,-0.244035
-0.73695,0.156387,0.532566
0.289127,0.140369,-0.0543264
0.306346,-0.572401,0.693814
-0.0772462,-0.10198,-0.210377
-0.269607,0.255458,-0.57333
0.357251,0.0962666,0.0816269
-0.304342,0.0411077,0.442258
0.0373616,-0.0160326,0.479334
-0.779421,-0.255096,-0.287259
0.0700646,0.189175,0.649341
0.119281,-0.270924,0.361089
0.10074,0.32922,-0.0544015
0.423676,-0.0134142,0.469086
-0.293059,-0.0864545,0.57033
-0.170332,0.144267,0.218005
0.0507645,-0.103112,0.226922
0.0465637,-0.210441,0.17598
-0.0383541,-0.335295,0.116987
0.0194987,0.0418206,0.445448
-0.00762378,0.24519,-0.177861
0.217418,-0.117229,0.397708
0.164929,0.165286,0.180094
-0.0849841,-0.209798,0.239045
0.278382,-0.602228,-0.321391
0.13651,0.19564,0.517945
0.613434,0.186875,-0.17713
0.734792,0.358303,0.16305
-0.0456361,0.154355,0.307586
-0.135382,-0.0301737,0.909685
-0.066131,0.0526191,0.121692
-0.577215,0.424974,0.245942
0.188983,-0.467766,0.227153
-0.676477,0.245022,0.20309
-0.143204,-0.0055178,0.382186
0.412092,0.175271,-0.05673
0.0947599,0.123362,0.412377
0.107596,-0.936625,0.101254
0.125057,0.0922635,-0.208195
0.232471,0.0368431,0.142269
-0.248152,-0.192815,0.20322
-0.331977,-0.084082,1.02198
-0.535872,0.316311,0.121282
-0.027001,-0.139396,-0.482936
0.191901,0.428413,-0.120896
-0.0567888,0.570669,-0.566391
-0.0857787,-0.396067,0.810497
-0.439968,0.295982,-0.362807
0.380192,-0.617857,0.302353
-0.160574,0.35553,0.0245299
0.564082,-0.150053,-0.356942
0.0599647,-0.604821,0.232229
0.0535933,-0.355276,0.279095
0.26272,-0.591143,-0.453327
-0.0903738,-0.124587,0.399582
-0.0328063,-0.795389,0.246247
0.10786,0.0599735,-0.280052
-0.0172584,0.0656901,1.04807
0.142867,0.285448,0.798794
-0.00275182,-0.127416,0.0147967
0.102686,-0.0720301,0.0860954
-0.596823,-0.310042,0.256705
-0.0884265,-0.629768,0.0172089
-0.0852076,-0.444421,-0.190917
-0.308157,-0.786502,0.523254
0.307267,-0.685987,0.711674
0.604052,-0.610701,0.563024
-0.0922113,-0.493423,0.106309
-0.503078,0.552946,-0.249453
-0.000496139,0.244431,-0.0927065
0.302664,-0.0123823,-0.680655
0.0518717,0.557269,0.457439
-0.114483,-0.400168,-0.205442
0.442704,0.192732,0.0578009
0.0758099,-0.451533,-0.0566809
0.240622,-0.384462,-0.0376769
0.334878,-0.0201092,0.91141
-0.121718,0.312532,0.649655
0.242976,-0.0875745,0.313302
-0.155774,0.760887,0.250845
0.332642,-0.510428,-0.513966
-0.376213,-0.118578,0.157522
-0.0536457,0.0261358,0.276573
-0.236942,0.7755,-0.137103
0.67499,0.270458,0.75298
-0.63935,-0.302013,0.159267
0.114582,-0.0557714,0.583549
-0.179099,0.611765,0.325916
0.160004,0.297449,0.746564
0.320854,0.454774,0.461393
-0.166071,0.597463,-0.17635
-0.237517,-0.0304152,0.737268
-0.218343,-0.343189,0.521589
-0.0751238,0.0293796,-0.699301
0.0100528,-0.0837661,-0.0078428
0.621877,-0.0840923,0.401967
-0.0428138,-0.612935,0.413791
0.0177551,-0.667326,-0.280749
-0.342601,-0.0338398,0.0928803
0.0439373,0.151672,-0.0612819
-0.594318,-0.270893,0.342013
0.52594,-0.166951,0.47498
0.281369,-0.548258,0.641772
-0.300585,-0.0148357,0.114664
-0.156475,-0.216028,-0.0333746
0.0600474,0.0154589,0.0413923
-0.391124,0.0316644,0.747592
0.127028,0.0121436,0.3827
-0.100414,0.470368,0.154869
-0.716232,-0.0831721,0.804786
0.0841951,0.131584,0.344091
0.801797,0.10958,0.43991
0.074366,0.428519,0.337851
0.311438,0.364464,0.21003
-0.517352,0.311725,-0.230255
-0.250069,-0.0629162,-0.43584
-0.270302,0.318082,0.462881
0.112224,-0.592472,-0.0779759
-0.107856,0.109781,0.977095
-0.134598,-0.490733,-0.164114
-0.283812,0.0802253,0.853693
-0.144118,0.323803,0.656713
-0.382219,-0.405847,0.482339
-0.292576,-0.427377,0.310388
0.11852,0.258891,-0.231635
-0.207809,-0.0812602,1.00904
-0.637137,0.0336601,0.581206
0.426803,0.493831,0.294007
-0.116139,0.6141,0.358176
0.503239,-0.680818,0.197274
-0.472038,-0.086646,-0.535311
-0.393037,-0.151491,-0.663249
-0.0825088,0.703683,0.52537
-0.112585,0.0639889,-0.570953
-0.342989,-0.146953,0.544681
-0.0134978,-0.346311,-0.490256
-0.449038,-0.0816104,0.593111
-0.67495,-0.0209859,0.705906
-0.098289,-0.44897,0.756026
-0.224428,0.209627,0.839291
-0.496286,0.263767,-0.346048
-0.288773,0.0382843,-0.228104
-0.240892,0.0721027,-0.536047
-0.256825,-0.0144113,0.423091
-0.234697,0.035511,-0.52907
0.187219,-0.226068,-0.570955
-0.0209651,-0.0309912,-0.652291
-0.570365,0.673091,0.487563
0.262897,0.0430958,0.111672
-0.331637,0.515091,-0.512901
-0.0893346,0.155472,0.244001
0.728425,0.159109,0.194188
0.188008,0.238199,0.309878
-0.0506896,0.123941,-0.232208
-0.180351,-0.0481636,0.523912
-0.235112,0.0188421,-0.514922
0.228923,-0.0319288,0.223825
-0.129454,-0.28067,0.622849
0.0939574,0.0573708,0.0355719
-0.211501,-0.00402445,0.363356
-0.40853,-0.262453,0.0397292
0.0404475,0.414908,0.281485
-0.369633,0.191765,0.0470231
-0.517021,0.0340503,0.557113
0.61726,-0.0805256,0.0003057
0.242242,-0.287107,0.848721
-0.0725678,0.13373,0.667145
-0.0487927,-0.0308522,-0.372497
-0.803861,-0.308466,0.0572096
0.0895062,0.0382327,-0.0943242
-0.0715251,-0.0535515,0.107383
0.591236,0.0313284,0.430343
-0.360543,-0.370712,-0.471066
-0.0683783,0.239084,0.0243761
-0.451178,0.554664,-0.0879436
-0.555003,0.111061,0.372169
0.360525,0.467584,0.15619
0.0602064,0.0497983,0.00331928
0.707376,-0.0853119,0.215922
-0.220947,0.0193876,-0.0759995
0.307503,0.298389,0.230778
0.205564,0.0141057,0.795103
0.0519529,0.0521362,0.441884
0.12041,0.265666,-0.414311
-0.252623,-0.215046,-0.436965
0.194551,-0.110854,0.206443
-0.0747971,-0.303055,1.01101
-0.45529,-0.0810404,0.609002
0.24801,0.558053,0.844651
-0.0242508,-0.0623784,0.0212926
0.30197,-0.0991431,0.554665
-0.580673,0.586402,-0.00437747
0.0779744,0.0791411,-0.00500368
0.141054,0.0986202,0.188527
0.297176,0.235335,-0.377361
-0.617196,0.287684,0.299144
0.336174,-0.264936,0.783061
0.200635,-0.0713682,0.280203
-0.0459302,0.187946,-0.402023
0.122668,-0.0976029,0.829898
0.137789,0.0955828,0.347433
0.725546,0.235466,0.0871699
0.0115582,0.0653982,-0.0106249
0.565672,0.00994648,-0.182506
0.0920719,0.0056717,-0.665977
-0.625495,-0.464586,0.0747114
0.214894,0.0991846,0.443133
0.160708,0.370148,-0.339567
0.588762,-0.235078,0.573476
0.807227,0.048902,0.0319507
-0.580462,0.164478,-0.176317
0.195749,0.211833,-0.438208
-0.170029,-0.0772065,0.220622
0.361873,0.196628,0.527706
-0.465444,0.144846,0.122706
0.486025,-0.295263,0.885679
0.636218,-0.0314424,0.323926
0.0483048,-0.292558,-0.655069
-0.0688243,-0.115609,-0.539716
-0.569858,-0.0109585,-0.381312
-0.437008,-0.449418,0.524977
0.0284138,-0.546643,0.0974576
-0.515538,0.0694048,0.321433
0.011337,-0.0857708,0.27969
0.0360688,-0.191393,-0.112031
-0.593023,-0.491932,-0.121853
0.392795,0.405563,-0.0624394
0.736907,-0.137555,0.0396125
0.276807,0.489943,-0.03803
-0.192514,-0.0802204,-0.133424
0.60222,0.0772728,-0.205202
0.220544,-0.155524,-0.0269137
-0.580981,-0.232077,0.126432
0.349113,-0.225996,0.746768
-0.303736,-0.0377922,-0.304547
0.145847,-0.660734,0.763556
-0.0887765,-0.029252,0.17201
-0.0945334,-0.0509178,1.0729
0.545601,-0.209648,0.461092
-0.711557,-0.393887,0.033413
-0.265663,-0.207273,0.705351
-0.2449,0.149202,-0.494739
0.803166,0.217665,-0.220044
-0.156772,0.540429,-0.19299
0.329932,0.0562699,0.325317
-0.322816,-0.189282,-0.390181
0.26086,0.184542,1.00769
0.353471,0.259191,0.443198
0.182825,-0.00365221,-0.170896
-0.202534,0.295431,0.0722309
0.218375,0.0674567,0.199271
-0.24081,0.649647,-0.166169
-0.0437811,0.0755576,0.914526
0.397094,-0.0154873,-0.372382
0.17418,0.465173,-0.214771
-0.0780348,-0.102116,0.479965
-0.148935,0.0235079,0.173919
-0.557171,0.311863,0.493982
-0.585798,0.220571,0.43306
0.0351063,0.272784,-0.586123
0.0825699,0.15304,0.532466
0.202901,0.298402,0.00584306
-0.000345494,0.0883857,0.174698
0.0508568,-0.0261909,-0.545755
0.326289,-0.0823426,-0.593815
0.046536,-0.0393198,-0.0867112
0.354421,-0.106083,0.508634
-0.428817,-0.446966,0.733109
0.424871,0.713931,0.127262
-0.0871409,-0.255524,-0.403684
-0.459663,-0.401135,0.203415
0.206368,-0.474502,-0.381803
0.0971818,-0.0188951,-0.50395
0.166,-0.0503304,0.336354
0.162284,0.184539,-0.353035
-0.465495,0.607033,-0.128248
-0.0791225,0.0494982,0.257987
0.240058,0.0793424,1.00508
-0.148973,-0.0169271,0.365505
0.123207,-0.0328788,0.878932
-0.0095889,-0.367869,1.00531
